Year  DOY Hour  Min  Dectime  RSS_Paved  RSS_Bldgs  RSS_EveTr  RSS_DecTr  RSS_Grass  RSS_BSoil  RSS_Water state_Pave state_Bldg state_EveT state_DecT state_Gras state_BSoi state_Wate         RS         RA         RB     RAsnow    vpd_hPa     avdens       avcp      s_hPa   psyc_hPa
2011   58   23    0  57.9583   964.8626   964.8626   114.7735    10.5509   139.5884  1462.7189     0.0000     0.0683     0.0683     0.9746     0.9292     0.9839     0.0741    26.6999  9999.9999    73.4963     6.6564   117.1303     1.9603     1.2772  1008.6524     0.5883     0.6620
2011   59    0    0  58.0000  1158.9375  1158.9375   146.0190    25.8897   174.6451  1709.5977     0.0000     0.0615     0.0615     0.9052     0.8530     0.9149     0.0677    26.6673  9999.9999    80.6577     6.7576   131.4444     1.8482     1.2781  1008.6843     0.5854     0.6623
2011   59    1    0  58.0417  1278.6511  1278.6511   168.7705    40.1068   199.4754  1853.2600     0.0000     0.0565     0.0565     0.8470     0.7913     0.8568     0.0628    26.6413  9999.9999    82.7849     6.7841   135.2905     1.7873     1.2797  1008.6368     0.5767     0.6624
2011   59    2    0  58.0833  1327.7068  1327.7068   181.7394    51.8339   212.8086  1901.0878     0.0000     0.0525     0.0525     0.7960     0.7381     0.8059     0.0588    26.6180  9999.9999    80.5334     6.7476   130.7053     1.6765     1.2821  1008.5603     0.5619     0.6623
2011   59    3    0  58.1250  1438.8998  1438.8998   205.5341    66.6723   238.7810  2037.2221     0.0000     0.0492     0.0492     0.7504     0.6910     0.7603     0.0554    26.5960  9999.9999    82.5150     6.7775   134.6010     1.6668     1.2826  1008.5461     0.5598     0.6624
2011   59    4    0  58.1667  1400.2075  1400.2075   208.4344    74.4641   240.5990  2003.3179     0.0000     0.0470     0.0470     0.7089     0.6482     0.7188     0.0523    26.5741  9999.9999    75.9629     6.6833   121.5470     1.6395     1.2826  1008.5745     0.5614     0.6626
2011   59    5    0  58.2083  1299.6624  1299.6624   199.0053    77.2983   228.3421  1876.1140    -0.0000     0.0447     0.0447     0.6694     0.6067     0.6794     0.0495    26.5483  9999.9999    65.8359     6.5768   101.5834     1.6723     1.2827  1008.5696     0.5629     0.6628
2011   59    6    0  58.2500  1352.6416  1352.6416   199.6032    83.4023   227.9290  1986.8619    -0.0000     0.0420     0.0420     0.6308     0.5650     0.6412     0.0474    26.5158 **********    59.2760     6.5447    88.9533     1.6663     1.2835  1008.5486     0.5604     0.6630
2011   59    7    0  58.2917  1474.6533  1474.6533   211.3588    94.5068   240.1488  2165.4449     0.0000     0.0394     0.0394     0.5938     0.5243     0.6045     0.0456    26.4779 **********    56.7559     6.5430    84.4349     1.4560     1.2851  1008.5918     0.5528     0.6633
2011   59    8    0  58.3333  1710.6717  1710.6717   256.3050   122.2433   289.3833  2411.6660     0.0000     0.0369     0.0369     0.5595     0.4869     0.5706     0.0439    26.4397 60203.9011    64.0368     6.5731    99.3187     1.2443     1.2875  1008.6087     0.5424     0.6637
2011   59    9    0  58.3750  1798.4256  1798.4256   287.4448   145.4058   322.4550  2410.7531     0.0000     0.0345     0.0345     0.5276     0.4524     0.5390     0.0420    26.4007 19902.2163    67.2996     6.6047   106.3312     1.4170     1.2890  1008.4693     0.5375     0.6638
2011   59   10    0  58.4167  1628.9107  1628.9107   274.8094   147.3613   306.2384  2076.2529     0.0000     0.0316     0.0316     0.4963     0.4182     0.5081     0.0398    26.3559 10629.3492    60.1975     6.5515    91.7007     1.5044     1.2898  1008.3901     0.5340     0.6638
2011   59   11    0  58.4583   546.7315   546.7315   221.9037   112.4858   248.6906   807.1369     0.0000     0.1137     0.1137     0.5554     0.4739     0.5677     0.1222    26.3969  6853.2424    57.2759     6.5432    85.8757     1.3812     1.2907  1008.4184     0.5299     0.6640
2011   59   12    0  58.5000   295.4281   295.4281   210.6317    97.6677   238.2252   519.8466    -0.0000     0.1649     0.1649     0.6233     0.5376     0.6361     0.1718    26.4559  6990.1528    64.8358     6.5801   101.0926     1.4296     1.2908  1008.4154     0.5326     0.6643
2011   59   13    0  58.5417   248.3010   248.3010   196.0299    85.6664   222.9326   453.9242     0.0000     0.1952     0.1952     0.6724     0.5829     0.6857     0.2014    26.4993  6098.3166    67.9777     6.6126   107.8262     1.4861     1.2910  1008.3851     0.5326     0.6643
2011   59   14    0  58.5833   161.3894   161.3894   141.3489    45.9243   164.5838   328.1857    -0.0000     0.2522     0.2522     0.8186     0.7245     0.8325     0.2568    26.6506  5600.9435    68.6677     6.6222   109.4073     1.3737     1.2920  1008.3859     0.5260     0.6643
2011   59   15    0  58.6250   228.6729   228.6729   123.1238    36.1945   144.4654   427.9144     0.0000     0.1996     0.1996     0.8590     0.7591     0.8735     0.2043    26.7075  6862.4924    64.7615     6.5793   101.0162     1.5911     1.2918  1008.3000     0.5295     0.6643
2011   59   16    0  58.6667   380.0278   380.0278   142.2335    51.2550   164.8952   659.0338    -0.0000     0.1357     0.1357     0.7933     0.6879     0.8085     0.1415    26.6539 14965.5005    63.4552     6.5686    98.3424     1.5289     1.2922  1008.3378     0.5301     0.6646
2011   59   17    0  58.7083   517.6690   517.6690   163.1994    67.2046   187.4039   868.5489     0.0000     0.1072     0.1072     0.7370     0.6282     0.7526     0.1138    26.6049 45980.9591    63.3615     6.5682    98.1483     1.3902     1.2928  1008.4013     0.5291     0.6650
2011   59   18    0  58.7500   697.4923   697.4923   199.2037    90.1785   226.9476  1141.8025    -0.0000     0.0901     0.0901     0.6884     0.5780     0.7042     0.0972    26.5610 **********    68.8397     6.6184   109.1891     1.4628     1.2937  1008.3508     0.5280     0.6653
2011   59   19    0  58.7917   761.2306   761.2306   210.5154   102.6941   237.9757  1195.8440    -0.0000     0.0786     0.0786     0.6463     0.5359     0.6622     0.0858    26.5228 **********    67.0371     6.5953   105.1408     1.3431     1.2948  1008.3872     0.5251     0.6657
2011   59   20    0  58.8333   829.5209   829.5209   227.6429   118.1203   255.5188  1246.0671     0.0000     0.0699     0.0699     0.6090     0.4993     0.6246     0.0772    26.4884  9999.9999    67.4488     6.5985   105.7670     1.3418     1.2959  1008.3668     0.5229     0.6660
2011   59   21    0  58.8750  1015.0983  1015.0983   275.2249   149.1129   307.4419  1491.5024     0.0000     0.0633     0.0633     0.5763     0.4683     0.5917     0.0707    26.4595  9999.9999    75.5748     6.6979   122.3154     1.2187     1.2965  1008.4432     0.5243     0.6666
2011   59   22    0  58.9167  1057.3703  1057.3703   282.3437   158.2463   314.2321  1534.2637     0.0000     0.0581     0.0581     0.5469     0.4410     0.5621     0.0654    26.4336  9999.9999    71.8057     6.6430   114.3513     1.2965     1.2968  1008.4129     0.5257     0.6668
2011   59   23    0  58.9583  1196.1758  1196.1758   317.6972   184.1116   352.1989  1703.9897    -0.0000     0.0535     0.0535     0.5192     0.4150     0.5341     0.0608    26.4063  9999.9999    75.4686     6.6893   121.6007     1.4198     1.2975  1008.3256     0.5234     0.6668
2011   60    0    0  59.0000  1354.6531  1354.6531   360.3680   215.3059   398.0291  1897.9851    -0.0000     0.0496     0.0496     0.4933     0.3908     0.5080     0.0568    26.3791  9999.9999    80.3663     6.7575   131.1386     1.6089     1.2983  1008.1930     0.5200     0.6667
2011   60    1    0  59.0417  1602.2722  1602.2722   439.9997   270.1927   484.2191  2234.7550    -0.0000     0.0471     0.0471     0.4698     0.3693     0.4842     0.0534    26.3545  9999.9999    92.6107     6.9670   155.4249     1.6232     1.2985  1008.2011     0.5219     0.6670
2011   60    2    0  59.0833  1842.6785  1842.6785   526.9434   330.0762   578.2507  2569.9117    -0.0000     0.0454     0.0454     0.4495     0.3517     0.4635     0.0508    26.3370  9999.9999   105.5409     7.2173   181.0896     1.4869     1.2986  1008.3010     0.5250     0.6675
2011   60    3    0  59.1250  1944.5525  1944.5525   574.2259   364.9764   628.8528  2713.2729    -0.0000     0.0442     0.0442     0.4313     0.3364     0.4449     0.0490    26.3234  9999.9999   109.5553     7.3028   188.6476     1.4623     1.2988  1008.3103     0.5247     0.6676
2011   60    4    0  59.1667  2140.2692  2140.2692   658.4410   424.2110   719.5449  2939.9936     0.0000     0.0431     0.0431     0.4146     0.3226     0.4278     0.0482    26.3119  9999.9999   120.7797     7.5331   198.6851     1.4634     1.2992  1008.3035     0.5240     0.6677
2011   60    5    0  59.2083  1897.1501  1897.1501   583.9911   379.1257   637.8276  2617.8668     0.0000     0.0420     0.0420     0.3986     0.3092     0.4113     0.0474    26.2996  9999.9999   100.5185     7.1188   171.1230     1.4174     1.2995  1008.3425     0.5258     0.6681
2011   60    6    0  59.2500  1940.3437  1940.3437   560.8460   364.7256   613.3871  2788.5153     0.0000     0.0407     0.0407     0.3826     0.2954     0.3950     0.0464    26.2837 **********    87.8604     6.8925   146.5603     1.3440     1.2999  1008.4039     0.5285     0.6686
2011   60    7    0  59.2917  1793.4032  1793.4032   492.5453   322.9132   538.8775  2627.7767    -0.0000     0.0391     0.0391     0.3659     0.2802     0.3782     0.0453    26.2599 **********    70.4521     6.6347   111.9195     1.3259     1.3006  1008.4089     0.5282     0.6689
2011   60    8    0  59.3333  1590.7808  1590.7808   449.2667   303.5198   489.4317  2228.4875    -0.0000     0.0367     0.0367     0.3476     0.2625     0.3598     0.0436    26.2229 36958.1445    61.2891     6.5543    93.6808     1.3607     1.3017  1008.3642     0.5255     0.6692
2011   60    9    0  59.3750  1627.1524  1627.1524   481.5343   338.2495   521.4375  2137.7371     0.0000     0.0337     0.0337     0.3284     0.2434     0.3407     0.0413    26.1765 12670.1235    63.1770     6.5676    97.8715     1.5156     1.3021  1008.2950     0.5271     0.6694
2011   60   10    0  59.4167  1653.0841  1653.0841   511.8445   374.3651   550.7452  2039.9275    -0.0000     0.0304     0.0304     0.3094     0.2246     0.3219     0.0387    26.1259  7307.8994    64.8040     6.5811   101.3312     1.7195     1.3020  1008.2178     0.5307     0.6696
2011   60   11    0  59.4583  1701.4076  1701.4076   531.4619   404.3478   568.5720  1992.0865     0.0000     0.0267     0.0267     0.2903     0.2057     0.3029     0.0356    26.0688  5749.7778    63.8083     6.5735    99.3606     1.9267     1.3015  1008.1548     0.5360     0.6696
2011   60   12    0  59.5000  1758.2994  1758.2994   544.0017   431.1636   578.6315  1955.2425    -0.0000     0.0227     0.0227     0.2711     0.1867     0.2837     0.0321    26.0042  4864.4241    61.6849     6.5593    95.1090     2.0389     1.3015  1008.1000     0.5366     0.6696
2011   60   13    0  59.5417  1816.5112  1816.5112   558.2631   462.1689   590.0536  1911.8946     0.0000     0.0186     0.0186     0.2520     0.1682     0.2648     0.0283    25.9338  4053.8951    59.8832     6.5507    91.6169     1.9695     1.3008  1008.1651     0.5397     0.6696
2011   60   14    0  59.5833  2292.6710  2292.6710   645.5904   554.0790   679.4763  2297.6238    -0.0000     0.0149     0.0149     0.2342     0.1513     0.2471     0.0247    25.8636  4795.7377    63.0733     6.5696    98.0815     2.0748     1.3002  1008.1390     0.5430     0.6695
2011   60   15    0  59.6250  3048.6761  3048.6761   716.1041   633.0607   751.9574  2901.9572     0.0000     0.0121     0.0121     0.2182     0.1366     0.2311     0.0218    25.7952  7037.3549    61.7149     6.5586    95.0387     2.1677     1.3001  1008.0935     0.5434     0.6694
2011   60   16    0  59.6667  3833.7162  3833.7162   786.2223   717.9147   822.7922  3450.3058     0.0000     0.0098     0.0098     0.2036     0.1235     0.2164     0.0194    25.7261  9164.7886    61.4857     6.5576    94.6081     2.1459     1.3004  1008.0780     0.5403     0.6693
2011   60   17    0  59.7083  5532.9533  5532.9533   847.1575   796.9066   884.7754  4553.2070     0.0000     0.0082     0.0082     0.1904     0.1120     0.2031     0.0175    25.6580 21747.2202    58.5119     6.5445    88.3882     2.0408     1.3012  1008.0735     0.5336     0.6692
2011   60   18    0  59.7500  7968.5154  7968.5154   951.4213   920.9982   991.2118  5975.0320    -0.0000     0.0072     0.0072     0.1788     0.1023     0.1913     0.0162    25.5943 **********    59.2769     6.5457    89.5232     2.0067     1.3019  1008.0632     0.5304     0.6692
2011   60   19    0  59.7917  6786.0990  6786.0990   907.4565   902.2549   941.0642  5068.7259     0.0000     0.0064     0.0064     0.1685     0.0941     0.1809     0.0152    25.5358 **********    55.4014     6.5437    81.8873     1.8574     1.3036  1008.0628     0.5216     0.6694
2011   60   20    0  59.8333  5170.3311  5170.3311   919.1801   937.0307   948.4549  4083.5454     0.0000     0.0055     0.0055     0.1591     0.0867     0.1713     0.0140    25.4827  9999.9999    55.9878     6.5431    83.0270     1.6583     1.3047  1008.1102     0.5151     0.6695
2011   60   21    0  59.8750  5727.7292  5727.7292  1022.9288  1063.3263  1052.5455  4423.3243     0.0000     0.0046     0.0046     0.1509     0.0806     0.1628     0.0130    25.4385  9999.9999    59.8026     6.5473    90.5150     1.5315     1.3057  1008.1323     0.5100     0.6695
2011   60   22    0  59.9167  5963.9588  5963.9588  1012.3030  1071.6885  1039.2982  4440.6917     0.0000     0.0039     0.0039     0.1435     0.0752     0.1552     0.0121    25.3978  9999.9999    56.2279     6.5437    83.5012     1.4171     1.3066  1008.1311     0.5030     0.6694
2011   60   23    0  59.9583  6750.1636  6750.1636  1242.4829  1333.7510  1272.3274  5055.0117     0.0000     0.0033     0.0033     0.1368     0.0705     0.1482     0.0113    25.3623  9999.9999    67.4381     6.5977   105.5138     1.3277     1.3063  1008.1745     0.5025     0.6693
2011   61    0    0  60.0000  6973.3124  6973.3124  1236.3373  1343.3894  1264.2030  5073.7866     0.0000     0.0029     0.0029     0.1311     0.0666     0.1422     0.0106    25.3339  9999.9999    64.2836     6.5690    99.0192     1.2754     1.3067  1008.1554     0.4971     0.6690
2011   61    1    0  60.0417  7159.4602  7159.4602  1182.5224  1305.0849  1207.1193  4992.7196     0.0000     0.0024     0.0024     0.1251     0.0626     0.1360     0.0099    25.2999  9999.9999    58.2224     6.5437    87.0819     1.3907     1.3069  1008.0623     0.4934     0.6686
2011   61    2    0  60.0833  7573.4391  7573.4391  1240.1537  1387.2853  1263.6006  5174.7266     0.0000     0.0019     0.0019     0.1196     0.0589     0.1302     0.0093    25.2673  9999.9999    58.6250     6.5428    87.7131     1.4348     1.3066  1008.0222     0.4913     0.6682
2011   61    3    0  60.1250  8028.3439  8028.3439  1318.2698  1494.2092  1340.6428  5399.1386     0.0000     0.0015     0.0015     0.1143     0.0554     0.1247     0.0087    25.2348  9999.9999    59.9482     6.5475    90.2728     1.4370     1.3060  1008.0123     0.4902     0.6678
2011   61    4    0  60.1667  8870.8914  8870.8914  1620.9693  1850.2656  1645.0950  6039.7285     0.0000     0.0011     0.0011     0.1094     0.0523     0.1196     0.0081    25.2062  9999.9999    73.0412     6.6521   116.0542     1.4584     1.3053  1008.0118     0.4913     0.6675
2011   61    5    0  60.2083  9999.9999  9999.9999  1717.4510  1950.8507  1740.6405  6255.8653     0.0000     0.0008     0.0008     0.1051     0.0504     0.1150     0.0076    25.1822  9999.9999    75.0602     6.6778   120.1350     1.4846     1.3052  1007.9995     0.4914     0.6674
2011   61    6    0  60.2500  9999.9999  9999.9999  1493.2282  1690.0212  1511.6117  5928.8911     0.0000     0.0005     0.0005     0.1006     0.0486     0.1103     0.0071    25.1531  9999.9999    60.2914     6.5503    91.0795     1.4604     1.3044  1008.0507     0.4957     0.6675
2011   61    7    0  60.2917 ********** **********  1615.2045  1843.3703  1633.2722 10361.1117     0.0000     0.0001     0.0001     0.0958     0.0465     0.1053     0.0065    25.1154 **********    56.2225     6.5426    83.4808     1.3463     1.3036  1008.1634     0.5016     0.6678
