dectime dryQSresid
184.3437 NaN
184.4167 NaN
184.3853 NaN
184.4583 NaN
184.4270 NaN
184.5000 NaN
184.4686 NaN
184.5417 NaN
184.5103 NaN
184.5833 NaN
184.5519 NaN
184.6250 NaN
184.5936 NaN
184.6667 NaN
184.6352 NaN
184.7083 NaN
184.6769 NaN
184.7500 NaN
184.7186 NaN
184.7917 NaN
184.7602 NaN
184.8333 NaN
184.8019 NaN
184.8750 NaN
184.8435 NaN
184.9167 NaN
184.8852 NaN
184.9583 NaN
184.9268 NaN
185.0000 NaN
184.9685 NaN
185.0417 NaN
185.0101 NaN
185.0833 NaN
185.0518 NaN
185.1250 NaN
185.0934 NaN
185.1667 NaN
185.1351 NaN
185.2083 NaN
185.1768 NaN
185.2500 NaN
185.2184 NaN
185.2917 NaN
185.2601 NaN
185.3333 NaN
185.3017 NaN
185.3750 NaN
185.3434 NaN
185.4167 NaN
185.3850 NaN
185.4583 NaN
185.4267 NaN
185.5000 NaN
185.4683 NaN
185.5417 NaN
185.5100 NaN
185.5833 NaN
185.5517 NaN
185.6250 NaN
185.5933 NaN
185.6667 NaN
185.6350 NaN
185.7083 NaN
185.6766 NaN
185.7500 NaN
185.7183 NaN
185.7917 NaN
185.7599 NaN
185.8333 NaN
185.8016 NaN
185.8750 NaN
185.8432 NaN
185.9167 NaN
185.8849 NaN
185.9583 NaN
185.9265 NaN
186.0000 NaN
185.9682 NaN
186.0417 NaN
186.0099 NaN
186.0833 NaN
186.0515 NaN
186.1250 NaN
186.0932 NaN
186.1667 NaN
186.1348 NaN
186.2083 NaN
186.1765 NaN
186.2500 NaN
186.2181 NaN
186.2917 NaN
186.2598 NaN
186.3333 NaN
186.3014 NaN
186.3750 NaN
186.3431 NaN
186.4167 NaN
186.3847 NaN
186.4583 NaN
186.4264 NaN
186.5000 NaN
186.4681 NaN
186.5417 NaN
186.5097 NaN
186.5833 NaN
186.5514 NaN
186.6250 NaN
186.5930 NaN
186.6667 NaN
186.6347 NaN
186.7083 NaN
186.6763 NaN
186.7500 NaN
186.7180 NaN
186.7917 NaN
186.7596 NaN
186.8333 NaN
186.8013 NaN
186.8750 NaN
186.8430 NaN
186.9167 NaN
186.8846 NaN
186.9583 NaN
186.9263 NaN
187.0000 NaN
186.9679 NaN
187.0417 NaN
187.0096 NaN
187.0833 NaN
187.0512 NaN
187.1250 NaN
187.0929 NaN
187.1667 NaN
187.1345 NaN
187.2083 NaN
187.1762 NaN
187.2500 NaN
187.2178 NaN
187.2917 NaN
187.2595 NaN
187.3333 NaN
187.3012 NaN
187.3750 NaN
187.3428 NaN
187.4167 NaN
187.3845 NaN
187.4583 NaN
187.4261 NaN
187.5000 NaN
187.4678 NaN
187.5417 NaN
187.5094 NaN
187.5833 NaN
187.5511 NaN
187.6250 NaN
187.5927 NaN
187.6667 NaN
187.6344 NaN
187.7083 NaN
187.6760 NaN
187.7500 NaN
187.7177 NaN
187.7917 NaN
187.7594 NaN
187.8333 NaN
187.8010 NaN
187.8750 NaN
187.8427 NaN
187.9167 NaN
187.8843 NaN
187.9583 NaN
187.9260 NaN
188.0000 NaN
187.9676 NaN
188.0417 NaN
188.0093 NaN
188.0833 NaN
188.0509 NaN
188.1250 NaN
188.0926 NaN
188.1667 NaN
188.1343 NaN
188.2083 NaN
188.1759 NaN
188.2500 NaN
188.2176 NaN
188.2917 NaN
188.2592 NaN
188.3333 NaN
188.3009 NaN
188.3750 NaN
188.3425 NaN
188.4167 NaN
188.3842 NaN
188.4583 NaN
188.4258 NaN
188.5000 NaN
188.4675 NaN
188.5417 NaN
188.5091 NaN
188.5833 NaN
188.5508 NaN
188.6250 NaN
188.5925 NaN
188.6667 NaN
188.6341 NaN
188.7083 NaN
188.6758 NaN
188.7500 NaN
188.7174 NaN
188.7917 NaN
188.7591 NaN
188.8333 NaN
188.8007 NaN
188.8750 NaN
188.8424 NaN
188.9167 NaN
188.8840 NaN
188.9583 NaN
188.9257 NaN
189.0000 NaN
188.9674 NaN
189.0417 NaN
189.0090 NaN
189.0833 NaN
189.0507 NaN
189.1250 NaN
189.0923 NaN
189.1667 NaN
189.1340 NaN
189.2083 NaN
189.1756 NaN
189.2500 NaN
189.2173 NaN
189.2917 NaN
189.2589 NaN
189.3333 NaN
189.3006 NaN
189.3750 NaN
189.3422 NaN
189.4167 NaN
189.3839 NaN
189.4583 NaN
189.4256 NaN
189.5000 NaN
189.4672 NaN
189.5417 NaN
189.5089 NaN
189.5833 NaN
189.5505 NaN
189.6250 NaN
189.5922 NaN
189.6667 NaN
189.6338 NaN
189.7083 NaN
189.6755 NaN
189.7500 NaN
189.7171 NaN
189.7917 NaN
189.7588 NaN
189.8333 NaN
189.8004 NaN
189.8750 NaN
189.8421 NaN
189.9167 NaN
189.8838 NaN
189.9583 NaN
189.9254 NaN
190.0000 NaN
189.9671 NaN
190.0417 NaN
190.0087 NaN
190.0833 NaN
190.0504 NaN
190.1250 NaN
190.0920 NaN
190.1667 NaN
190.1337 NaN
190.2083 NaN
190.1753 NaN
190.2500 NaN
190.2170 NaN
190.2917 NaN
190.2587 NaN
190.3333 NaN
190.3003 NaN
190.3750 NaN
190.3420 NaN
190.4167 NaN
190.3836 NaN
190.4583 NaN
190.4253 NaN
190.5000 NaN
190.4669 NaN
190.5417 NaN
190.5086 NaN
190.5833 NaN
190.5502 NaN
190.6250 NaN
190.5919 NaN
190.6667 NaN
190.6335 NaN
190.7083 NaN
190.6752 NaN
190.7500 NaN
190.7169 NaN
190.7917 NaN
190.7585 NaN
190.8333 NaN
190.8002 NaN
190.8750 NaN
190.8418 NaN
190.9167 NaN
190.8835 NaN
190.9583 NaN
190.9251 NaN
191.0000 NaN
190.9668 NaN
191.0417 NaN
191.0084 NaN
191.0833 NaN
191.0501 NaN
191.1250 NaN
191.0917 NaN
191.1667 NaN
191.1334 NaN
191.2083 NaN
191.1751 NaN
191.2500 -40.0909
191.2167 -25.5675
191.2917 -1.9819
191.2584 -7.7091
191.3333 -29.1889
191.3000 -18.8348
191.3750 10.8511
191.3417 25.2487
191.4167 16.3503
191.3833 -11.4958
191.4583 -32.7390
191.4250 -10.5770
191.5000 29.6934
191.4666 41.3796
191.5417 NaN
191.5083 NaN
191.5833 NaN
191.5500 NaN
191.6250 NaN
191.5916 NaN
191.6667 NaN
191.6333 NaN
191.7083 NaN
191.6749 NaN
191.7500 NaN
191.7166 NaN
191.7917 NaN
191.7582 NaN
191.8333 NaN
191.7999 NaN
191.8750 NaN
191.8415 NaN
191.9167 NaN
191.8832 NaN
191.9583 NaN
191.9248 NaN
192.0000 NaN
191.9665 NaN
192.0417 NaN
192.0082 NaN
192.0833 NaN
192.0498 NaN
192.1250 NaN
192.0915 NaN
192.1667 NaN
192.1331 NaN
192.2083 NaN
192.1748 NaN
192.2500 NaN
192.2164 NaN
192.2917 NaN
192.2581 NaN
192.3333 NaN
192.2997 NaN
192.3750 NaN
192.3414 NaN
192.4167 NaN
192.3831 NaN
192.4583 NaN
192.4247 NaN
192.5000 NaN
192.4664 NaN
192.5417 NaN
192.5080 NaN
192.5833 NaN
192.5497 NaN
192.6250 NaN
192.5913 NaN
192.6667 NaN
192.6330 NaN
192.7083 NaN
192.6746 NaN
192.7500 NaN
192.7163 NaN
192.7917 NaN
192.7579 NaN
192.8333 NaN
192.7996 NaN
192.8750 NaN
192.8413 NaN
192.9167 NaN
192.8829 NaN
192.9583 NaN
192.9246 NaN
193.0000 NaN
192.9662 NaN
193.0417 NaN
193.0079 NaN
193.0833 NaN
193.0495 NaN
193.1250 NaN
193.0912 NaN
193.1667 NaN
193.1328 NaN
193.2083 NaN
193.1745 NaN
193.2500 NaN
193.2161 NaN
193.2917 NaN
193.2578 NaN
193.3333 NaN
193.2995 NaN
193.3750 NaN
193.3411 NaN
193.4167 NaN
193.3828 NaN
193.4583 NaN
193.4244 NaN
193.5000 NaN
193.4661 NaN
193.5417 NaN
193.5077 NaN
193.5833 NaN
193.5494 NaN
193.6250 NaN
193.5910 NaN
193.6667 NaN
193.6327 NaN
193.7083 NaN
193.6744 NaN
193.7500 NaN
193.7160 NaN
193.7917 NaN
193.7577 NaN
193.8333 NaN
193.7993 NaN
193.8750 NaN
193.8410 NaN
193.9167 NaN
193.8826 NaN
193.9583 NaN
193.9243 NaN
194.0000 NaN
193.9659 NaN
194.0417 NaN
194.0076 NaN
194.0833 NaN
194.0492 NaN
194.1250 NaN
194.0909 NaN
194.1667 NaN
194.1326 NaN
194.2083 NaN
194.1742 NaN
194.2500 NaN
194.2159 NaN
194.2917 NaN
194.2575 NaN
194.3333 NaN
194.2992 NaN
194.3750 NaN
194.3408 NaN
194.4167 NaN
194.3825 NaN
194.4583 NaN
194.4241 NaN
194.5000 NaN
194.4658 NaN
194.5417 NaN
194.5074 NaN
194.5833 NaN
194.5491 NaN
194.6250 NaN
194.5908 NaN
194.6667 NaN
194.6324 NaN
194.7083 NaN
194.6741 NaN
194.7500 NaN
194.7157 NaN
194.7917 NaN
194.7574 NaN
194.8333 NaN
194.7990 NaN
194.8750 NaN
194.8407 NaN
194.9167 NaN
194.8823 NaN
194.9583 NaN
194.9240 NaN
195.0000 NaN
194.9657 NaN
195.0417 NaN
195.0073 NaN
195.0833 NaN
195.0490 NaN
195.1250 NaN
195.0906 NaN
195.1667 NaN
195.1323 NaN
195.2083 NaN
195.1739 NaN
195.2500 NaN
195.2156 NaN
195.2917 NaN
195.2572 NaN
195.3333 NaN
195.2989 NaN
195.3750 NaN
195.3405 NaN
195.4167 NaN
195.3822 NaN
195.4583 NaN
195.4239 NaN
195.5000 NaN
195.4655 NaN
195.5417 NaN
195.5072 NaN
195.5833 NaN
195.5488 NaN
195.6250 NaN
195.5905 NaN
195.6667 NaN
195.6321 NaN
195.7083 NaN
195.6738 NaN
195.7500 NaN
195.7154 NaN
195.7917 NaN
195.7571 NaN
195.8333 NaN
195.7988 NaN
195.8750 NaN
195.8404 NaN
195.9167 NaN
195.8821 NaN
195.9583 NaN
195.9237 NaN
196.0000 NaN
195.9654 NaN
196.0417 NaN
196.0070 NaN
196.0833 NaN
196.0487 NaN
196.1250 NaN
196.0903 NaN
196.1667 NaN
196.1320 NaN
196.2083 NaN
196.1736 NaN
196.2500 NaN
196.2153 NaN
196.2917 NaN
196.2570 NaN
196.3333 NaN
196.2986 NaN
196.3750 NaN
196.3403 NaN
196.4167 NaN
196.3819 NaN
196.4583 NaN
196.4236 NaN
196.5000 NaN
196.4652 NaN
196.5417 19.4715
196.5069 15.4436
196.5833 23.9511
196.5485 32.3726
196.6250 36.4032
196.5902 14.3709
196.6667 -24.2558
196.6318 -42.2229
196.7083 -48.2997
196.6735 -60.6824
196.7500 -74.2823
196.7152 -74.3986
196.7917 -63.7921
196.7568 -50.5370
196.8333 -42.9953
196.7985 -47.2177
196.8750 -54.2861
196.8401 -52.2594
196.9167 -41.2106
196.8818 -31.7836
196.9583 -27.7400
196.9234 -30.4821
197.0000 -39.1672
196.9651 -51.1767
197.0417 -60.4181
197.0067 -59.0429
197.0833 -55.7307
197.0484 -58.0322
197.1250 -61.0503
197.0901 -46.0071
197.1667 -13.9105
197.1317 8.9108
197.2083 15.6701
197.1734 29.5107
197.2500 61.2917
197.2150 80.6052
197.2917 74.0017
197.2567 65.1925
197.3333 69.5051
197.2983 101.5022
197.3750 153.1431
197.3400 160.8130
197.4167 133.4242
197.3816 148.2189
197.4583 181.4217
197.4233 183.1200
197.5000 180.5364
197.4649 221.1211
197.5417 278.5841
197.5066 231.9416
197.5833 114.2298
197.5483 28.8334
197.6250 -38.4706
197.5899 -65.8735
197.6667 -58.8081
197.6316 -40.9926
197.7083 -21.7924
197.6732 -36.2552
197.7500 -66.9088
197.7149 -82.1181
197.7917 -91.3260
197.7565 -93.1062
197.8333 -87.0702
197.7982 -82.2204
197.8750 -79.6943
197.8398 -78.7074
197.9167 -76.9511
197.8815 -77.6177
197.9583 -79.7091
197.9231 -75.3607
198.0000 -67.3018
197.9648 -62.4594
198.0417 -60.1061
198.0065 -64.0530
198.0833 -71.2948
198.0481 -71.4619
198.1250 -69.1768
198.0898 -63.6779
198.1667 -53.1189
198.1314 -37.9554
198.2083 -21.8490
198.1731 -10.4642
198.2500 1.1798
198.2147 25.1928
198.2917 55.4789
198.2564 111.0476
198.3333 195.7906
198.2980 227.1667
198.3750 202.4242
198.3397 196.6763
198.4167 221.7986
198.3814 257.3528
198.4583 283.8673
198.4230 272.7517
198.5000 239.8578
198.4647 204.7505
198.5417 169.6364
198.5063 155.3575
198.5833 144.6847
198.5480 111.8282
198.6250 63.6762
198.5896 7.6026
198.6667 -47.5726
198.6313 -94.7198
198.7083 -141.6273
198.6729 -189.1550
198.7500 -228.8826
198.7146 -238.1179
198.7917 -223.2638
198.7562 -199.0191
198.8333 -169.8755
198.7979 -138.1818
198.8750 -107.5414
198.8396 -83.7561
198.9167 -66.4414
198.8812 -61.8743
198.9583 -61.1484
198.9229 -55.6205
199.0000 -49.6571
198.9645 -51.9610
199.0417 -62.7430
199.0062 -75.3270
199.0833 -88.5032
199.0478 -92.7792
199.1250 -89.1206
199.0895 -78.3989
199.1667 -61.1153
199.1311 -43.2715
199.2083 -26.5822
199.1728 9.4626
199.2500 66.9485
199.2145 119.9363
199.2917 162.8763
199.2561 191.8710
199.3333 216.0013
199.2978 243.5469
199.3750 264.1686
199.3394 272.4926
199.4167 286.9881
199.3811 309.2984
199.4583 308.8654
199.4227 255.7572
199.5000 169.2165
199.4644 95.9436
199.5417 43.1244
199.5060 9.1603
199.5833 -5.5633
199.5477 -16.6415
199.6250 -21.7209
199.5893 -18.3805
199.6667 -30.1984
199.6310 -55.8490
199.7083 -89.4233
199.6727 -135.8694
199.7500 -173.7079
199.7143 -160.2852
199.7917 -121.6113
199.7560 -111.1209
199.8333 -117.9036
199.7976 -112.0309
199.8750 -101.4438
199.8393 -99.4020
199.9167 -95.2415
199.8809 -83.1854
199.9583 -73.1178
199.9226 -74.6164
200.0000 -80.3862
199.9642 -78.3793
200.0417 -68.0961
200.0059 -51.4581
200.0833 -33.9593
200.0475 -26.2755
200.1250 -25.1678
200.0892 -20.3918
200.1667 -18.6671
200.1309 -30.3296
200.2083 -30.1884
200.1725 5.0509
200.2500 39.9698
200.2142 38.4047
200.2917 18.8170
200.2558 19.4651
200.3333 39.1884
200.2975 59.5658
200.3750 80.3481
200.3391 74.4885
200.4167 43.3201
200.3808 38.7040
200.4583 54.6567
200.4224 48.2618
200.5000 31.7107
200.4641 45.5597
200.5417 79.5443
200.5058 107.1236
200.5833 121.3283
200.5474 125.1894
200.6250 125.6349
200.5891 90.0537
200.6667 32.4242
200.6307 1.8614
200.7083 -11.9685
200.6724 -14.0602
200.7500 -10.5300
200.7140 -20.0437
200.7917 -36.8380
200.7557 -41.2296
200.8333 -35.6413
200.7973 -33.4329
200.8750 -37.2110
200.8390 -43.8736
200.9167 -45.9294
200.8806 -46.9846
200.9583 -50.2005
200.9223 -42.3501
201.0000 -28.2169
200.9640 -22.4619
201.0417 -19.0725
201.0056 -13.7351
201.0833 -11.3086
201.0473 -15.0931
201.1250 -18.7289
201.0889 -13.2324
201.1667 -7.8790
201.1306 -10.5309
201.2083 NaN
201.1722 NaN
201.2500 NaN
201.2139 NaN
201.2917 NaN
201.2555 NaN
201.3333 NaN
201.2972 NaN
201.3750 NaN
201.3388 NaN
201.4167 NaN
201.3805 NaN
201.4583 NaN
201.4222 NaN
201.5000 NaN
201.4638 NaN
201.5417 NaN
201.5055 NaN
201.5833 NaN
201.5471 NaN
201.6250 NaN
201.5888 NaN
201.6667 NaN
201.6304 NaN
201.7083 NaN
201.6721 NaN
201.7500 NaN
201.7137 NaN
201.7917 NaN
201.7554 NaN
201.8333 NaN
201.7971 NaN
201.8750 NaN
201.8387 NaN
201.9167 NaN
201.8804 NaN
201.9583 NaN
201.9220 NaN
202.0000 NaN
201.9637 NaN
202.0417 NaN
202.0053 NaN
202.0833 NaN
202.0470 NaN
202.1250 NaN
202.0886 NaN
202.1667 NaN
202.1303 NaN
202.2083 NaN
202.1719 NaN
202.2500 NaN
202.2136 NaN
202.2917 NaN
202.2553 NaN
202.3333 NaN
202.2969 NaN
202.3750 NaN
202.3386 NaN
202.4167 NaN
202.3802 NaN
202.4583 NaN
202.4219 NaN
202.5000 NaN
202.4635 NaN
202.5417 NaN
202.5052 NaN
202.5833 NaN
202.5468 NaN
202.6250 NaN
202.5885 NaN
202.6667 NaN
202.6302 NaN
202.7083 NaN
202.6718 NaN
202.7500 NaN
202.7135 NaN
202.7917 NaN
202.7551 NaN
202.8333 NaN
202.7968 NaN
202.8750 NaN
202.8384 NaN
202.9167 NaN
202.8801 NaN
202.9583 NaN
202.9217 NaN
203.0000 NaN
202.9634 NaN
203.0417 NaN
203.0050 NaN
203.0833 NaN
203.0467 NaN
203.1250 NaN
203.0884 NaN
203.1667 NaN
203.1300 NaN
203.2083 NaN
203.1717 NaN
203.2500 NaN
203.2133 NaN
203.2917 NaN
203.2550 NaN
203.3333 NaN
203.2966 NaN
203.3750 NaN
203.3383 NaN
203.4167 NaN
203.3799 NaN
203.4583 NaN
203.4216 NaN
203.5000 NaN
203.4632 NaN
203.5417 NaN
203.5049 NaN
203.5833 NaN
203.5466 NaN
203.6250 NaN
203.5882 NaN
203.6667 NaN
203.6299 NaN
203.7083 NaN
203.6715 NaN
203.7500 NaN
203.7132 NaN
203.7917 NaN
203.7548 NaN
203.8333 NaN
203.7965 NaN
203.8750 NaN
203.8381 NaN
203.9167 NaN
203.8798 NaN
203.9583 NaN
203.9215 NaN
204.0000 NaN
203.9631 NaN
204.0417 NaN
204.0048 NaN
204.0833 NaN
204.0464 NaN
204.1250 NaN
204.0881 NaN
204.1667 NaN
204.1297 NaN
204.2083 NaN
204.1714 NaN
204.2500 NaN
204.2130 NaN
204.2917 NaN
204.2547 NaN
204.3333 NaN
204.2963 NaN
204.3750 NaN
204.3380 NaN
204.4167 NaN
204.3797 NaN
204.4583 NaN
204.4213 NaN
204.5000 NaN
204.4630 NaN
204.5417 NaN
204.5046 NaN
204.5833 -10.4895
204.5463 -24.7963
204.6250 -30.6313
204.5879 -27.7367
204.6667 NaN
204.6296 NaN
204.7083 NaN
204.6712 NaN
204.7500 NaN
204.7129 NaN
204.7917 NaN
204.7545 NaN
204.8333 NaN
204.7962 NaN
204.8750 NaN
204.8379 NaN
204.9167 NaN
204.8795 NaN
204.9583 NaN
204.9212 NaN
205.0000 NaN
204.9628 NaN
205.0417 NaN
205.0045 NaN
205.0833 NaN
205.0461 NaN
205.1250 NaN
205.0878 NaN
205.1667 NaN
205.1294 NaN
205.2083 NaN
205.1711 NaN
205.2500 NaN
205.2128 NaN
205.2917 NaN
205.2544 NaN
205.3333 NaN
205.2961 NaN
205.3750 NaN
205.3377 NaN
205.4167 NaN
205.3794 NaN
205.4583 NaN
205.4210 NaN
205.5000 NaN
205.4627 NaN
205.5417 NaN
205.5043 NaN
205.5833 NaN
205.5460 NaN
205.6250 NaN
205.5876 NaN
205.6667 NaN
205.6293 NaN
205.7083 NaN
205.6710 NaN
205.7500 NaN
205.7126 NaN
205.7917 NaN
205.7543 NaN
205.8333 NaN
205.7959 NaN
205.8750 NaN
205.8376 NaN
205.9167 NaN
205.8792 NaN
205.9583 NaN
205.9209 NaN
206.0000 NaN
205.9625 NaN
206.0417 NaN
206.0042 NaN
206.0833 NaN
206.0459 NaN
206.1250 NaN
206.0875 NaN
206.1667 NaN
206.1292 NaN
206.2083 NaN
206.1708 NaN
206.2500 NaN
206.2125 NaN
206.2917 NaN
206.2541 NaN
206.3333 NaN
206.2958 NaN
206.3750 NaN
206.3374 NaN
206.4167 NaN
206.3791 NaN
206.4583 NaN
206.4207 NaN
206.5000 NaN
206.4624 NaN
206.5417 NaN
206.5041 NaN
206.5833 NaN
206.5457 NaN
206.6250 NaN
206.5874 NaN
206.6667 NaN
206.6290 NaN
206.7083 NaN
206.6707 NaN
206.7500 NaN
206.7123 NaN
206.7917 NaN
206.7540 NaN
206.8333 NaN
206.7956 NaN
206.8750 NaN
206.8373 NaN
206.9167 NaN
206.8789 NaN
206.9583 NaN
206.9206 NaN
207.0000 NaN
206.9623 NaN
207.0417 NaN
207.0039 NaN
207.0833 NaN
207.0456 NaN
207.1250 NaN
207.0872 NaN
207.1667 NaN
207.1289 NaN
207.2083 NaN
207.1705 NaN
207.2500 NaN
207.2122 NaN
207.2917 NaN
207.2538 NaN
207.3333 NaN
207.2955 NaN
207.3750 NaN
207.3372 NaN
207.4167 65.0998
207.3788 55.7284
207.4583 45.0347
207.4205 84.1188
207.5000 150.5125
207.4621 139.3824
207.5417 70.1760
207.5038 36.5757
207.5833 39.3897
207.5454 43.1618
207.6250 36.7731
207.5871 13.1723
207.6667 -21.0787
207.6287 -26.9156
207.7083 -3.9332
207.6704 12.7331
207.7500 11.9234
207.7120 3.2409
207.7917 -2.5156
207.7537 -13.7563
207.8333 -31.5328
207.7954 -37.1571
207.8750 -34.4003
207.8370 -37.8823
207.9167 -50.0183
207.8787 -75.1393
207.9583 -94.3037
207.9203 -78.9553
208.0000 -52.1574
207.9620 -38.1792
208.0417 -28.9530
208.0036 -20.4038
208.0833 -11.7094
208.0453 -15.0436
208.1250 -31.6071
208.0869 -31.6917
208.1667 -16.6267
208.1286 -2.6392
208.2083 14.5786
208.1702 24.7464
208.2500 NaN
208.2119 NaN
208.2917 NaN
208.2536 NaN
208.3333 NaN
208.2952 NaN
208.3750 NaN
208.3369 NaN
208.4167 NaN
208.3785 NaN
208.4583 NaN
208.4202 NaN
208.5000 NaN
208.4618 NaN
208.5417 NaN
208.5035 NaN
208.5833 NaN
208.5451 NaN
208.6250 NaN
208.5868 NaN
208.6667 NaN
208.6285 NaN
208.7083 NaN
208.6701 NaN
208.7500 NaN
208.7118 NaN
208.7917 NaN
208.7534 NaN
208.8333 NaN
208.7951 NaN
208.8750 NaN
208.8367 NaN
208.9167 NaN
208.8784 NaN
208.9583 NaN
208.9200 NaN
209.0000 NaN
208.9617 NaN
209.0417 NaN
209.0033 NaN
209.0833 NaN
209.0450 NaN
209.1250 NaN
209.0867 NaN
209.1667 NaN
209.1283 NaN
209.2083 NaN
209.1700 NaN
209.2500 NaN
209.2116 NaN
209.2917 NaN
209.2533 NaN
209.3333 NaN
209.2949 NaN
209.3750 NaN
209.3366 NaN
209.4167 NaN
209.3782 NaN
209.4583 NaN
209.4199 NaN
209.5000 NaN
209.4616 NaN
209.5417 NaN
209.5032 NaN
209.5833 NaN
209.5449 NaN
209.6250 NaN
209.5865 NaN
209.6667 NaN
209.6282 NaN
209.7083 NaN
209.6698 NaN
209.7500 NaN
209.7115 NaN
209.7917 NaN
209.7531 NaN
209.8333 NaN
209.7948 NaN
209.8750 NaN
209.8364 NaN
209.9167 NaN
209.8781 NaN
209.9583 NaN
209.9198 NaN
210.0000 NaN
209.9614 NaN
210.0417 NaN
210.0031 NaN
210.0833 NaN
210.0447 NaN
210.1250 NaN
210.0864 NaN
210.1667 NaN
210.1280 NaN
210.2083 NaN
210.1697 NaN
210.2500 NaN
210.2113 NaN
210.2917 NaN
210.2530 NaN
210.3333 NaN
210.2946 NaN
210.3750 NaN
210.3363 NaN
210.4167 NaN
210.3780 NaN
210.4583 NaN
210.4196 NaN
210.5000 NaN
210.4613 NaN
210.5417 NaN
210.5029 NaN
210.5833 NaN
210.5446 NaN
210.6250 NaN
210.5862 NaN
210.6667 NaN
210.6279 NaN
210.7083 NaN
210.6695 NaN
210.7500 NaN
210.7112 NaN
210.7917 NaN
210.7529 NaN
210.8333 NaN
210.7945 NaN
210.8750 NaN
210.8362 NaN
210.9167 -116.1453
210.8778 -116.3138
210.9583 -107.4371
210.9195 -92.6259
211.0000 -95.5086
210.9611 -126.4332
211.0417 -144.9384
211.0028 -119.0151
211.0833 -84.6983
211.0444 -81.4645
211.1250 -90.0462
211.0861 -78.5484
211.1667 -59.0521
211.1277 -46.4718
211.2083 -33.5572
211.1694 2.7000
211.2500 62.6392
211.2111 120.3334
211.2917 144.7233
211.2527 76.3962
211.3333 -13.2561
211.2944 50.5541
211.3750 207.5032
211.3360 273.7014
211.4167 253.1668
211.3777 224.5105
211.4583 226.4735
211.4193 259.0361
211.5000 275.5584
211.4610 244.4387
211.5417 203.4386
211.5026 189.4385
211.5833 170.6886
211.5443 121.9072
211.6250 88.8762
211.5859 100.6791
211.6667 92.5486
211.6276 14.3063
211.7083 -78.6986
211.6693 -118.9868
211.7500 -130.9625
211.7109 -138.9777
211.7917 -141.4279
211.7526 -136.2527
211.8333 -126.2360
211.7942 -118.3860
211.8750 -111.9750
211.8359 -109.2599
211.9167 -107.1154
211.8775 -102.5734
211.9583 -96.3482
211.9192 -91.5652
212.0000 -89.4175
211.9608 -89.4373
212.0417 -91.3154
212.0025 -93.4766
212.0833 -92.7753
212.0442 -87.2543
212.1250 -81.6731
212.0858 -74.1866
212.1667 -63.1026
212.1275 -45.8876
212.2083 -21.4740
212.1691 9.3139
212.2500 31.3890
212.2108 26.9081
212.2917 32.7520
212.2524 103.1916
212.3333 191.5877
212.2941 211.4354
212.3750 198.0255
212.3357 206.8176
212.4167 225.4663
212.3774 240.3774
212.4583 242.9090
212.4190 222.9721
212.5000 205.5408
212.4607 202.5368
212.5417 193.8170
212.5024 161.0661
212.5833 104.0510
212.5440 59.3315
212.6250 41.4369
212.5857 23.2781
212.6667 -23.6380
212.6273 -101.1871
212.7083 -161.4578
212.6690 -153.4880
212.7500 -130.2117
212.7106 -151.6707
212.7917 -183.7496
212.7523 -173.7571
212.8333 -138.4274
212.7939 -113.7895
212.8750 -95.4141
212.8356 -78.6342
212.9167 -78.3868
212.8773 -101.2407
212.9583 -116.2236
212.9189 -100.1141
213.0000 -82.3018
212.9606 -92.8862
213.0417 -109.4136
213.0022 -103.5317
213.0833 -89.0590
213.0439 -84.6920
213.1250 -85.9085
213.0855 -82.0915
213.1667 -68.0475
213.1272 -42.2084
213.2083 -24.8856
213.1688 -23.0678
213.2500 -11.5060
213.2105 47.3517
213.2917 144.9124
213.2521 203.0616
213.3333 185.9892
213.2938 136.9264
213.3750 123.7117
213.3355 174.3984
213.4167 234.1625
213.3771 221.0812
213.4583 168.6822
213.4188 151.8128
213.5000 154.4387
213.4604 142.0492
213.5417 133.2339
213.5021 162.3586
213.5833 176.2190
213.5437 75.3565
213.6250 -65.3858
213.5854 -81.7275
213.6667 -33.1193
213.6270 -50.8817
213.7083 -99.4709
213.6687 -123.2873
213.7500 -126.9344
213.7103 -92.8818
213.7917 -62.7506
213.7520 -96.4098
213.8333 -146.2638
213.7937 -139.6863
213.8750 -95.6485
213.8353 -68.6334
213.9167 -63.5749
213.8770 -70.3191
213.9583 -73.0309
213.9186 -67.4211
214.0000 -67.8035
213.9603 -71.1120
214.0417 -74.7749
214.0019 -86.3890
214.0833 -94.6571
214.0436 -82.0950
214.1250 -64.7515
214.0852 -60.0364
214.1667 -57.3689
214.1269 -33.5482
214.2083 -2.5339
214.1686 9.3452
214.2500 18.0858
214.2102 49.8862
214.2917 101.4188
214.2519 140.4822
214.3333 153.1191
214.2935 141.8881
214.3750 132.5869
214.3352 135.1253
214.4167 128.2733
214.3768 135.1322
214.4583 171.4599
214.4185 215.2832
214.5000 241.6856
214.4601 209.9084
214.5417 145.1561
214.5018 145.3876
214.5833 195.8186
214.5434 182.4583
214.6250 115.6847
214.5851 66.1908
214.6667 25.3264
214.6268 -28.3670
214.7083 -85.4405
214.6684 -128.9581
214.7500 -163.8661
214.7101 -179.3171
214.7917 -171.2362
214.7517 -145.2653
214.8333 -119.2685
214.7934 -111.4830
214.8750 -107.6640
214.8350 -96.6055
214.9167 -83.6814
214.8767 -73.4913
214.9583 -66.0980
214.9183 -67.3908
