month;year;day;time;MLtime;Qh;Qhb;Qeb;Q*;netasph;Qg;rain
3;2004;14;06:30:00;732020.2708;8.66737;27.108;26.704;74.8867;54.7667;21.0747;0
3;2004;14;07:00:00;732020.2917;8.73599;19.3922;29.406;56.73;41.0383;7.93181;0
3;2004;14;07:30:00;732020.3125;3.12116;12.6316;18.6163;18.616;13.6588;12.6318;0
3;2004;14;08:00:00;732020.3333;2.17382;10.321;5.47318;23.71;15.3572;40.1526;0
3;2004;14;08:30:00;732020.3542;2.93939;4.95249;0.925843;41.795;28.3467;43.6004;0
3;2004;14;09:00:00;732020.375;1.01973;8.92901;5.92224;114.537;82.81;84.0404;0
3;2004;14;09:30:00;732020.3958;7.25661;7.24163;28.9665;107.3;81.9017;71.9721;0
3;2004;14;10:00:00;732020.4167;9.09108;31.7799;31.2978;146.35;110.917;83.2724;0
3;2004;14;10:30:00;732020.4375;15.5993;26.8314;60.1578;205.9;156.15;118.911;0
3;2004;14;11:00:00;732020.4583;22.5484;42.9908;98.6806;258.767;191.833;117.095;0
3;2004;14;11:30:00;732020.4792;31.7102;10.6138;141.251;333.067;239.183;181.202;0
3;2004;14;12:00:00;732020.5;39.2111;39.6517;157.225;330.4;232.3;129.288;0
3;2004;14;12:30:00;732020.5208;46.3496;83.3697;133.548;364.367;252.267;147.449;0
3;2004;14;13:00:00;732020.5417;54.0972;173.717;25.8809;350.183;245.633;150.585;0
3;2004;14;13:30:00;732020.5625;60.1613;185.561;12.6862;336.017;239.717;137.77;0
3;2004;14;14:00:00;732020.5833;71.163;188.196;9.58919;257.7;196.683;59.915;0
3;2004;14;14:30:00;732020.6042;46.3691;145.323;4.46653;162.4;137.233;12.6106;0
3;2004;14;15:00:00;732020.625;35.4423;115.072;4.0578;91.8667;84.7333;27.2636;0
3;2004;14;15:30:00;732020.6458;29.1136;91.4672;1.78061;97.0917;84.5;3.84389;0
3;2004;14;16:00:00;732020.6667;26.0598;45.632;4.52213;84.92;75.24;34.7658;0
3;2004;14;16:30:00;732020.6875;23.9745;61.649;3.65818;53.5633;42.99;11.7439;0
3;2004;14;17:00:00;732020.7083;13.2105;36.8268;0.108237;14.4983;2.05333;51.4333;0
3;2004;14;17:30:00;732020.7292;5.26056;19.0196;0.215969;14.6488;0.851167;33.8844;0
3;2004;14;18:00:00;732020.75;2.0255;14.9161;21.6228;12.3833;32.626;48.9222;0
3;2004;14;18:30:00;732020.7708;999;6.34303;16.9774;15.1;41.0033;38.4878;0
3;2004;14;19:00:00;732020.7917;999;999;999;15.675;31.91;31.2874;0
3;2004;14;19:30:00;732020.8125;3.01;999;999;18.915;30.7467;30.2756;0
3;2004;14;20:00:00;732020.8333;2.43156;999;999;24.71;26.435;28.8475;0
3;2004;14;20:30:00;732020.8542;3.1001;999;999;18.9833;15.6;20.4304;0
3;2004;14;21:00:00;732020.875;4.74165;1.13019;9.77656;12.714;20.8783;20.8135;0
3;2004;14;21:30:00;732020.8958;999;5.61942;6.3717;2.024;9.99833;14.0151;16.6667
3;2004;14;22:00:00;732020.9167;999;1.90777;4.88556;1.0195;5.741;7.97128;36.6667
3;2004;14;22:30:00;732020.9375;999;999;999;0.0581667;3.29033;1.2185;36.6667
3;2004;14;23:00:00;732020.9583;999;999;999;0.268167;4.2315;7.96197;20
3;2004;14;23:30:00;732020.9792;999;10.0728;7.23045;2.06267;10.126;11.6358;10
3;2004;15;00:00:00;732021;999;5.91707;5.33435;6.28683;25.4967;5.53006;6.66667
3;2004;15;00:30:00;732021.0208;999;6.90764;0.647941;5.0585;29.2333;4.08131;13.3333
3;2004;15;01:00:00;732021.0417;999;999;999;4.32583;26.3783;3.75028;23.3333
3;2004;15;01:30:00;732021.0625;999;999;999;2.77333;19.7867;1.66375;23.3333
3;2004;15;02:00:00;732021.0833;4.03571;999;999;3.17317;23.7617;1.56719;6.66667
3;2004;15;02:30:00;732021.1042;5.43759;999;999;2.3535;26.3017;3.32161;3.33333
3;2004;15;03:00:00;732021.125;2.32295;5.83743;0.951845;2.81883;12.2583;8.06386;0
3;2004;15;03:30:00;732021.1458;2.63755;1.04799;4.27926;2.9675;5.49317;6.35903;0
3;2004;15;04:00:00;732021.1667;3.06124;999;999;2.70433;4.2535;5.26578;0
3;2004;15;04:30:00;732021.1875;2.16699;1.0723;0.42037;1.53967;10.5948;4.68361;0
3;2004;15;05:00:00;732021.2083;2.6354;999;999;1.98417;14.2683;0.63725;0
3;2004;15;05:30:00;732021.2292;3.11873;999;999;1.5085;4.11033;0.271472;3.33333
3;2004;15;06:00:00;732021.25;999;9.73065;0.916905;1.03667;0.3485;10.2956;3.33333
3;2004;15;06:30:00;732021.2708;4.36057;4.60666;3.90313;0.199333;1.41167;10.579;3.33333
3;2004;15;07:00:00;732021.2917;999;8.79964;0.153733;2.69217;1.87917;3.51275;23.3333
3;2004;15;07:30:00;732021.3125;999;999;999;4.34383;1.1125;0.515361;23.3333
3;2004;15;08:00:00;732021.3333;999;999;999;24.2367;9.6075;19.2459;20
3;2004;15;08:30:00;732021.3542;999;1.07909;20.722;51.5433;19.7967;35.3895;3.33333
3;2004;15;09:00:00;732021.375;999;44.2005;35.5991;136.517;46.6117;79.8842;0
3;2004;15;09:30:00;732021.3958;999;32.6062;20.4621;181.4;92.12;128.332;0
3;2004;15;10:00:00;732021.4167;18.2198;60.0824;15.1273;232.85;144.967;157.64;0
3;2004;15;10:30:00;732021.4375;21.6957;92.4588;42.3134;210.417;147.65;75.6444;0
3;2004;15;11:00:00;732021.4583;19.8312;40.5303;54.7289;93.8383;71.7483;1.42083;0
3;2004;15;11:30:00;732021.4792;10.6548;35.5773;45.1688;61.6583;50.4317;19.0878;0
3;2004;15;12:00:00;732021.5;10.4308;31.6623;46.4135;79.3333;62.65;1.2575;0
3;2004;15;12:30:00;732021.5208;11.9294;41.1853;53.2184;145.05;110.883;50.6464;0
3;2004;15;13:00:00;732021.5417;15.6808;56.7312;73.3338;195.917;147.217;65.8517;0
3;2004;15;13:30:00;732021.5625;17.9697;27.7681;44.463;104.015;82.7567;31.7839;0
3;2004;15;14:00:00;732021.5833;12.6288;30.1462;41.986;83.815;68.47;11.6828;0
3;2004;15;14:30:00;732021.6042;12.0591;40.3804;39.1965;97.45;77.8083;17.8731;0
3;2004;15;15:00:00;732021.625;17.8382;58.3521;25.5065;152.85;115.45;68.9914;0
3;2004;15;15:30:00;732021.6458;16.3907;59.9526;9.52662;71.8333;60.72;2.35417;0
3;2004;15;16:00:00;732021.6667;12.763;56.4426;5.62322;73.0533;62.8667;10.9875;0
3;2004;15;16:30:00;732021.6875;9.17677;39.2341;4.94392;45.515;43.6683;1.33694;0
3;2004;15;17:00:00;732021.7083;5.82032;28.9641;3.84794;9.65117;18.055;23.1609;0
3;2004;15;17:30:00;732021.7292;4.41203;22.8902;2.55807;9.60583;3.931;35.0541;0
3;2004;15;18:00:00;732021.75;1.7824;13.4141;1.34752;14.3067;0.472833;29.0683;0
3;2004;15;18:30:00;732021.7708;1.21025;7.47927;1.00934;40.71;20.1787;49.1986;0
3;2004;15;19:00:00;732021.7917;1.03456;3.15074;0.545089;25.11;9.98167;28.8058;0
3;2004;15;19:30:00;732021.8125;1.63726;2.05321;0.177167;26.0267;11.72;25.51;0
3;2004;15;20:00:00;732021.8333;4.73078;9.33487;0.160148;37.075;20.3567;27.9003;0
3;2004;15;20:30:00;732021.8542;6.19823;9.1662;0.189813;16.4033;6.00917;7.42694;0
3;2004;15;21:00:00;732021.875;4.65063;4.32051;0.0487082;8.14683;2.02533;3.77761;0
3;2004;15;21:30:00;732021.8958;2.87222;2.17148;0.248521;6.58833;0.446167;6.44986;0
3;2004;15;22:00:00;732021.9167;3.63737;999;999;6.4675;1.649;7.34403;0
3;2004;15;22:30:00;732021.9375;2.39856;1.97017;0.754456;3.43733;5.28633;5.63322;0
3;2004;15;23:00:00;732021.9583;999;999;999;0.723167;6.89617;4.19419;10
3;2004;15;23:30:00;732021.9792;999;999;999;3.139;4.80117;3.10781;3.33333
3;2004;16;00:00:00;732022;999;999;999;1.39183;2.8915;13.6513;20
3;2004;16;00:30:00;732022.0208;999;999;999;2.51617;2.5405;1.24464;10
3;2004;16;01:00:00;732022.0417;999;999;999;0.634167;1.29733;1.765;26.6667
3;2004;16;01:30:00;732022.0625;999;999;999;0.575;1.05467;0.236444;16.6667
3;2004;16;02:00:00;732022.0833;999;999;999;2.21517;0.144667;4.98042;3.33333
3;2004;16;02:30:00;732022.1042;999;999;999;1.939;1.356;2.74833;0
3;2004;16;03:00:00;732022.125;999;999;999;1.17983;2.2325;12.6053;0
3;2004;16;03:30:00;732022.1458;999;999;999;1.09867;0.0553333;20.6809;0
3;2004;16;04:00:00;732022.1667;999;999;999;1.958;2.07533;13.3424;0
3;2004;16;04:30:00;732022.1875;999;999;999;3.09733;8.446;6.62528;0
3;2004;16;05:00:00;732022.2083;999;999;999;3.6745;8.50833;1.39553;0
3;2004;16;05:30:00;732022.2292;1.31535;0.02092;0.0677883;3.65133;8.59333;4.15464;0
3;2004;16;06:00:00;732022.25;2.20772;25.6868;0.956399;40.5917;27.5933;26.1357;0
3;2004;16;06:30:00;732022.2708;6.42378;20.2018;12.2723;79.5333;49.7667;49.9564;0
3;2004;16;07:00:00;732022.2917;8.25158;19.2753;11.5311;59.1067;36.1583;28.3003;0
3;2004;16;07:30:00;732022.3125;9.06139;20.8412;5.33963;16.201;6.55417;9.97986;0
3;2004;16;08:00:00;732022.3333;7.89001;4.54236;26.2874;51.2953;18.5228;37.0201;0
3;2004;16;08:30:00;732022.3542;0.39748;1.1553;17.9485;54.7217;26.7683;37.7644;0
3;2004;16;09:00:00;732022.375;3.9831;7.51487;24.1964;84.9333;51.1783;53.2221;0
3;2004;16;09:30:00;732022.3958;9.22786;17.3437;32.6924;113.8;73.0217;63.7639;0
3;2004;16;10:00:00;732022.4167;13.4579;33.2879;44.1021;176.033;117.467;98.6433;0
3;2004;16;10:30:00;732022.4375;23.9265;49.7291;58.6971;221.767;147.533;113.341;0
3;2004;16;11:00:00;732022.4583;27.1631;64.2808;77.3426;221.75;149.517;80.1267;0
3;2004;16;11:30:00;732022.4792;29.4411;74.4556;93.6153;268.083;181.8;100.012;0
3;2004;16;12:00:00;732022.5;36.9939;71.9637;73.0274;270.133;186.717;125.142;0
3;2004;16;12:30:00;732022.5208;51.8625;124.182;47.8469;406.133;290.367;234.104;0
3;2004;16;13:00:00;732022.5417;57.4216;208.197;9.46788;252.55;189.233;34.8856;0
3;2004;16;13:30:00;732022.5625;43.6535;154.453;2.85149;200.4;157.067;43.0958;0
3;2004;16;14:00:00;732022.5833;38.4679;125.021;2.59483;208.75;167.117;81.1339;0
3;2004;16;14:30:00;732022.6042;32.2641;103.549;2.28673;141.8;119.033;35.9642;0
3;2004;16;15:00:00;732022.625;21.7796;80.4823;1.42772;68.065;65.65;13.845;0
3;2004;16;15:30:00;732022.6458;18.8185;64.5346;1.96424;69.0467;66.2733;2.54778;0
3;2004;16;16:00:00;732022.6667;15.1046;50.9851;1.50597;18.6483;29.4783;33.8428;0
3;2004;16;16:30:00;732022.6875;12.2301;40.9037;2.61074;27.22;34.2433;16.2944;0
3;2004;16;17:00:00;732022.7083;8.99648;23.1273;0.879271;11.6343;22.75;12.3722;0
3;2004;16;17:30:00;732022.7292;4.59003;16.3557;1.27325;5.01633;8.5285;22.6453;0
3;2004;16;18:00:00;732022.75;3.58211;8.00852;0.681814;14.2817;0.604833;22.972;0
3;2004;16;18:30:00;732022.7708;1.7074;1.28159;0.00857515;14.4383;1.53;15.7285;0
3;2004;16;19:00:00;732022.7917;2.29763;3.10259;0.227997;8.93333;1.2315;12.0667;0
3;2004;16;19:30:00;732022.8125;1.66556;2.906;0.0730842;6.69367;2.19533;8.958;0
3;2004;16;20:00:00;732022.8333;2.69378;5.01257;1.61155;7.61517;0.805667;14.2393;0
3;2004;16;20:30:00;732022.8542;3.26777;5.74864;0.875859;6.08283;1.53483;12.7073;0
3;2004;16;21:00:00;732022.875;2.19376;2.05276;1.68996;5.741;1.86417;9.48372;0
3;2004;16;21:30:00;732022.8958;1.98491;1.18329;0.902656;5.83517;2.12967;7.92111;0
3;2004;16;22:00:00;732022.9167;1.29373;2.56543;0.489681;4.70233;2.67967;7.75744;0
3;2004;16;22:30:00;732022.9375;0.340087;1.04095;0.00853531;3.81517;3.07167;4.83489;0
3;2004;16;23:00:00;732022.9583;0.047121;999;999;4.40283;2.68733;999;0
3;2004;16;23:30:00;732022.9792;0.760827;999;999;4.53883;3.19617;999;0
3;2004;17;00:00:00;732023;0.299047;999;999;5.17333;2.874;999;0
3;2004;17;00:30:00;732023.0208;2.06304;4.43751;0.41141;6.54017;2.66717;11.3267;0
3;2004;17;01:00:00;732023.0417;1.75664;4.58005;0.625619;8.07317;1.64017;13.2788;0
3;2004;17;01:30:00;732023.0625;0.86623;2.34361;0.154553;5.0485;3.79267;7.54667;0
3;2004;17;02:00:00;732023.0833;0.448359;0.296177;0.292739;3.02083;4.66767;3.09717;0
3;2004;17;02:30:00;732023.1042;0.964839;7.10156;0.853162;2.20533;4.3735;5.74939;0
3;2004;17;03:00:00;732023.125;2.29966;7.54753;0.59519;2.07483;3.74867;6.06789;0
3;2004;17;03:30:00;732023.1458;2.63417;7.98044;0.356778;1.98117;3.70567;6.35606;0
3;2004;17;04:00:00;732023.1667;2.68855;7.08688;0.370452;2.68983;3.33883;3.31972;0
3;2004;17;04:30:00;732023.1875;1.71232;7.23607;0.483905;8.06933;0.3175;3.02344;0
3;2004;17;05:00:00;732023.2083;2.0679;9.25554;0.792964;36.85;21.045;26.8015;0
3;2004;17;05:30:00;732023.2292;0.499574;4.63637;2.30884;33.5267;17.5867;26.8965;0
3;2004;17;06:00:00;732023.25;1.66048;11.9344;0.84788;41.8233;24.57;29.0728;0
3;2004;17;06:30:00;732023.2708;2.53512;18.657;2.66409;51.055;32.2;29.7339;0
3;2004;17;07:00:00;732023.2917;6.24369;19.0872;2.31725;33.6083;22.2217;12.2039;0
3;2004;17;07:30:00;732023.3125;2.82699;12.3014;1.95512;9.63617;3.981;1.91111;0
3;2004;17;08:00:00;732023.3333;0.338224;1.58923;0.482682;13.835;13.02;13.2381;0
3;2004;17;08:30:00;732023.3542;3.49137;18.6016;2.97961;69.4533;48.5417;47.8721;0
3;2004;17;09:00:00;732023.375;16.1571;29.8181;1.9187;185.883;129.317;154.147;0
3;2004;17;09:30:00;732023.3958;28.5669;75.8584;3.4113;243.017;175.167;163.747;0
3;2004;17;10:00:00;732023.4167;38.6524;95.4946;2.78592;252.4;187.333;154.119;0
3;2004;17;10:30:00;732023.4375;42.1789;100.042;2.89128;276.233;203.6;173.3;0
3;2004;17;11:00:00;732023.4583;52.9458;114.084;3.27419;290.85;217.983;173.492;0
3;2004;17;11:30:00;732023.4792;49.1458;134.849;1.65895;279.367;217.833;142.858;0
3;2004;17;12:00:00;732023.5;51.9783;123.263;1.91377;221.5;180.517;96.3236;0
3;2004;17;12:30:00;732023.5208;39.4466;105.932;1.7904;148.017;128.067;40.2944;0
3;2004;17;13:00:00;732023.5417;41.1027;103.94;2.17412;274.183;215.6;168.069;0
3;2004;17;13:30:00;732023.5625;62.5977;147.713;1.97694;300.417;232.667;150.726;0
3;2004;17;14:00:00;732023.5833;64.1132;163.478;2.31406;305.033;234.433;139.242;0
3;2004;17;14:30:00;732023.6042;61.2151;141.164;1.25556;156.933;135.1;14.5139;0
3;2004;17;15:00:00;732023.625;47.5071;117.629;1.50856;122.033;107.153;2.89528;0
3;2004;17;15:30:00;732023.6458;43.3186;80.6748;1.12212;86.485;78.025;4.68806;0
3;2004;17;16:00:00;732023.6667;41.6548;68.4461;0.50033;89.21;91.965;20.2636;0
3;2004;17;16:30:00;732023.6875;37.6537;57.5561;0.765614;68.1283;55.61;9.80667;0
3;2004;17;17:00:00;732023.7083;32.881;67.2241;0.901781;20.0395;22.0683;48.0864;0
3;2004;17;17:30:00;732023.7292;25.1986;37.5374;0.550461;36.575;15.9882;74.6628;0
3;2004;17;18:00:00;732023.75;12.9121;13.7097;0.205614;76.3717;44.705;90.2869;0
3;2004;17;18:30:00;732023.7708;7.43669;1.59805;0.0102876;66.14;36.075;67.7483;0
3;2004;17;19:00:00;732023.7917;7.67095;5.14703;0.118529;54.19;28.155;59.4556;0
3;2004;17;19:30:00;732023.8125;7.28427;4.93152;0.106533;55.0617;29.675;60.0997;0
3;2004;17;20:00:00;732023.8333;7.40781;3.10916;0.0702843;48.96;26.8767;52.1394;0
3;2004;17;20:30:00;732023.8542;4.8515;0.978721;0.0215571;50.29;28.3983;49.2897;0
3;2004;17;21:00:00;732023.875;5.23835;4.43692;0.182522;63.9733;38.6467;59.3539;0
3;2004;17;21:30:00;732023.8958;4.41993;12.0585;1.07023;84.3167;54.9267;71.1879;0
3;2004;17;22:00:00;732023.9167;1.78323;16.094;1.58555;95.7167;64.785;78.0371;0
3;2004;17;22:30:00;732023.9375;1.30048;20.2636;1.09846;93.4167;64.185;71.6806;0
3;2004;17;23:00:00;732023.9583;3.45914;24.3095;0.285354;90.2667;62.3133;65.6718;0
3;2004;17;23:30:00;732023.9792;1.58865;25.0424;1.03912;88.3333;60.3767;62.2518;0
3;2004;18;00:00:00;732024;2.56636;27.5388;0.76623;86.7667;60.18;58.4617;0
3;2004;18;00:30:00;732024.0208;4.80519;31.4883;1.19445;82.4333;58.1;49.7506;0
3;2004;18;01:00:00;732024.0417;3.4749;28.0669;2.44005;82.55;56.9133;52.0431;0
3;2004;18;01:30:00;732024.0625;3.66351;23.477;2.86165;72.205;48.7767;45.8664;0
3;2004;18;02:00:00;732024.0833;4.57693;25.0525;3.04111;81.5333;56.2167;53.4397;0
3;2004;18;02:30:00;732024.1042;3.27543;23.113;4.4166;82.5167;56.3783;54.9871;0
3;2004;18;03:00:00;732024.125;3.33179;18.8726;1.15347;49.3283;31.24;29.3022;0
3;2004;18;03:30:00;732024.1458;4.44258;28.5416;0.953459;53.8633;36.0367;27.6776;0
3;2004;18;04:00:00;732024.1667;3.12117;19.6649;2.33081;58.2583;39.06;36.2626;0
3;2004;18;04:30:00;732024.1875;1.62619;12.4993;0.737766;18.3183;8.42933;3.76903;0
3;2004;18;05:00:00;732024.2083;1.97784;17.5092;1.35083;58.7567;39.0388;37.9996;0
3;2004;18;05:30:00;732024.2292;3.8003;20.8649;1.37144;67.9267;45.115;45.6903;0
3;2004;18;06:00:00;732024.25;2.16186;21.7479;0.266405;60.915;40.08;39.4335;0
3;2004;18;06:30:00;732024.2708;1.63344;18.8895;1.17609;46.65;29.045;26.5844;0
3;2004;18;07:00:00;732024.2917;2.45843;17.9366;2.26169;33.7833;20.0783;13.585;0
3;2004;18;07:30:00;732024.3125;2.99619;17.1465;4.38991;33.665;5.97933;12.1286;0
3;2004;18;08:00:00;732024.3333;3.06831;1.73888;0.0418469;12.6982;11.1382;14.4789;0
3;2004;18;08:30:00;732024.3542;0.139064;9.2435;20.6161;55.1933;32.88;48.5078;0
3;2004;18;09:00:00;732024.375;9.11212;19.7474;4.07354;146.217;98.8667;122.396;0
3;2004;18;09:30:00;732024.3958;27.303;38.8773;1.6666;221.1;152.317;180.556;0
3;2004;18;10:00:00;732024.4167;40.1945;86.7987;2.94016;259.3;179.05;169.561;0
3;2004;18;10:30:00;732024.4375;58.507;108.925;2.76145;296.617;210.283;184.93;0
3;2004;18;11:00:00;732024.4583;52.3714;108.851;1.74886;322.75;234.35;212.15;0
3;2004;18;11:30:00;732024.4792;71.288;158.577;2.91647;344.417;249.35;182.924;0
3;2004;18;12:00:00;732024.5;75.7861;150.134;1.59068;349.583;260.55;197.858;0
3;2004;18;12:30:00;732024.5208;82.2133;162.071;0.935858;351.9;262.267;188.893;0
3;2004;18;13:00:00;732024.5417;78.5296;161.136;1.66029;343.15;257.333;180.354;0
3;2004;18;13:30:00;732024.5625;75.2543;160.462;1.9835;319.4;242.817;156.954;0
3;2004;18;14:00:00;732024.5833;58.6484;144.848;1.22333;297.467;228.983;151.396;0
3;2004;18;14:30:00;732024.6042;66.8081;154.954;1.79991;242.283;190.133;85.5292;0
3;2004;18;15:00:00;732024.625;54.9894;124.029;0.705906;208.033;163.217;83.2986;0
3;2004;18;15:30:00;732024.6458;51.3184;126.581;2.61929;158.683;130.833;29.4833;0
3;2004;18;16:00:00;732024.6667;41.0365;75.6807;0.158395;63.182;89.6;12.3403;0
3;2004;18;16:30:00;732024.6875;35.9412;75.9772;0.917846;44.3683;46.2033;32.5267;0
3;2004;18;17:00:00;732024.7083;28.2128;53.3872;0.651831;21.1033;1.40167;75.1423;0
3;2004;18;17:30:00;732024.7292;17.9602;33.1341;0.443474;73.3533;34.9183;106.931;0
3;2004;18;18:00:00;732024.75;10.7172;20.4597;0.185028;95.55;51.425;116.195;0
3;2004;18;18:30:00;732024.7708;9.04449;11.5653;0.0913656;93.25;51.1583;104.907;0
3;2004;18;19:00:00;732024.7917;7.8806;7.40584;0.101039;90.9333;52.1683;81.1681;0
3;2004;18;19:30:00;732024.8125;4.8455;4.94198;0.111358;80.3;45.2933;86.1283;0
3;2004;18;20:00:00;732024.8333;3.54768;2.93628;0.0176104;77.55;38.7067;74.5961;0
3;2004;18;20:30:00;732024.8542;3.45379;0.534851;0.00123953;49.6117;20.8267;50.1453;0
3;2004;18;21:00:00;732024.875;5.79426;5.19683;0.16623;37.7217;13.9467;43.0847;0
3;2004;18;21:30:00;732024.8958;3.31123;0.661464;0.0149253;33.785;10.7;33.1086;0
3;2004;18;22:00:00;732024.9167;4.22196;1.66511;0.126553;40.0467;18.11;38.255;0
3;2004;18;22:30:00;732024.9375;4.29529;5.75439;0.474503;29.3733;11.556;35.6022;0
3;2004;18;23:00:00;732024.9583;2.96361;2.80095;0.207666;19.76;5.5115;22.7686;0
3;2004;18;23:30:00;732024.9792;2.50454;2.26731;0.183528;19.675;5.76833;22.1258;0
3;2004;19;00:00:00;732025;2.54609;2.37285;0.219927;17.51;4.55467;20.1028;0
3;2004;19;00:30:00;732025.0208;1.69686;1.60592;0.172966;18.4367;5.76483;16.6578;0
3;2004;19;01:00:00;732025.0417;1.99392;1.14193;0.628351;16.485;5.9035;18.2553;0
3;2004;19;01:30:00;732025.0625;999;10.1591;26.4385;4.85583;35.5283;43.9492;6.66667
3;2004;19;02:00:00;732025.0833;999;9.09191;15.9874;5.25433;38.8717;28.5911;0
3;2004;19;02:30:00;732025.1042;999;0.28239;17.9805;7.16117;43.8567;26.2843;0
3;2004;19;03:00:00;732025.125;999;999;999;8.64833;28.32;23.3071;0
3;2004;19;03:30:00;732025.1458;999;2.73125;7.5625;8.25333;23.7583;19.5787;0
3;2004;19;04:00:00;732025.1667;999;12.6482;7.88984;2.508;14.4583;20.3751;13.3333
3;2004;19;04:30:00;732025.1875;999;11.7387;12.639;0.481;6.96283;23.8967;13.3333
3;2004;19;05:00:00;732025.2083;999;1.04494;15.0769;1.2455;6.11683;10.3701;30
3;2004;19;05:30:00;732025.2292;999;7.87235;1.59307;0.4995;9.75667;20.9919;83.3333
3;2004;19;06:00:00;732025.25;4.31952;999;999;2.47933;8.58617;27.8117;50
3;2004;19;06:30:00;732025.2708;999;999;999;1.62917;4.43183;21.9028;33.3333
3;2004;19;07:00:00;732025.2917;999;999;999;0.00833333;1.178;14.4346;10
3;2004;19;07:30:00;732025.3125;999;999;999;0.445333;1.329;7.51083;0
3;2004;19;08:00:00;732025.3333;999;999;999;11.34;5.04767;0.0176389;0
3;2004;19;08:30:00;732025.3542;3.01225;8.15913;9.79512;42.1317;21.4783;29.1557;0
3;2004;19;09:00:00;732025.375;8.88968;25.9519;18.644;96.2883;39.465;51.6924;0
3;2004;19;09:30:00;732025.3958;20.4762;38.7349;32.569;156.517;62.2417;85.2128;0
3;2004;19;10:00:00;732025.4167;19.1198;47.2094;42.5148;100.25;46.4917;10.5258;0
3;2004;19;10:30:00;732025.4375;999;35.7859;42.896;95.4833;48.8767;16.8014;0
3;2004;19;11:00:00;732025.4583;14.3491;38.712;41.4219;95.2767;52.7217;15.1428;0
3;2004;19;11:30:00;732025.4792;13.4498;40.9186;45.37;111.75;66.7367;25.4614;0
3;2004;19;12:00:00;732025.5;15.9961;37.7669;45.5081;96.09;59.4817;12.815;0
3;2004;19;12:30:00;732025.5208;15.6737;39.4525;44.4134;102.483;66.9167;18.6175;0
3;2004;19;13:00:00;732025.5417;14.8656;35.0021;40.1315;75.3583;51.2;0.224722;0
3;2004;19;13:30:00;732025.5625;14.7649;35.8414;36.9762;77.4467;55.15;4.62906;0
3;2004;19;14:00:00;732025.5833;13.018;33.2276;33.2307;71.8133;53.2183;5.35506;0
3;2004;19;14:30:00;732025.6042;13.7726;43.924;34.4304;74.47;55.185;3.88444;0
3;2004;19;15:00:00;732025.625;16.9008;66.4046;23.0136;117.845;85.3583;28.4269;0
3;2004;19;15:30:00;732025.6458;19.6401;71.3844;13.125;111.433;81.5967;26.9239;0
3;2004;19;16:00:00;732025.6667;21.4277;69.1682;8.32136;66.315;53.39;11.1746;0
3;2004;19;16:30:00;732025.6875;16.0364;43.7856;0.0167464;5.98317;11.7757;37.7857;0
3;2004;19;17:00:00;732025.7083;12.6454;30.703;2.74925;1.18367;7.87583;32.2686;0
3;2004;19;17:30:00;732025.7292;10.6166;18.7109;2.79073;11.905;7.64683;33.4067;0
3;2004;19;18:00:00;732025.75;999;11.7905;23.151;7.32783;30.5333;42.2693;3.33333
3;2004;19;18:30:00;732025.7708;999;9.94232;18.2354;8.7655;30.85;36.9432;3.33333
3;2004;19;19:00:00;732025.7917;999;13.0997;30.7136;4.16167;29.5267;53.3388;13.3333
3;2004;19;19:30:00;732025.8125;999;16.8406;17.7806;5.81783;24.9983;40.439;20
3;2004;19;20:00:00;732025.8333;999;8.97765;12.5554;4.016;20.7183;25.549;40
3;2004;19;20:30:00;732025.8542;999;7.83874;10.3941;4.881;24.9067;23.1139;36.6667
3;2004;19;21:00:00;732025.875;999;7.04917;12.0242;5.448;31.3717;24.5214;50
3;2004;19;21:30:00;732025.8958;999;2.96858;3.08709;4.0235;26.0783;10.0792;50
3;2004;19;22:00:00;732025.9167;999;0.223276;2.44339;3.37067;19.7567;0.828611;23.3333
3;2004;19;22:30:00;732025.9375;1.06723;0.244837;4.37466;4.2015;24.88;1.42861;6.66667
3;2004;19;23:00:00;732025.9583;0.6307;999;999;12.7687;24.1017;15.7599;0
3;2004;19;23:30:00;732025.9792;0.23173;0.213639;10.9297;18.9717;19.8533;27.5271;0
3;2004;20;00:00:00;732026;0.419945;0.0207077;0.181792;19.8183;17.3483;30.6221;0
3;2004;20;00:30:00;732026.0208;0.623728;5.27841;1.21909;40.59;28.7183;37.506;0
3;2004;20;01:00:00;732026.0417;2.50705;8.31215;1.83646;20.0883;23.7617;30.2369;0
3;2004;20;01:30:00;732026.0625;999;25.7978;0.204133;7.58233;37.7617;32.9967;13.3333
3;2004;20;02:00:00;732026.0833;999;999;999;6.30367;25.2617;37.2893;36.6667
3;2004;20;02:30:00;732026.1042;999;999;999;5.6825;16;24.0763;30
3;2004;20;03:00:00;732026.125;999;999;999;5.351;11.315;15.3406;13.3333
3;2004;20;03:30:00;732026.1458;999;999;999;3.62367;11.7017;12.2244;33.3333
3;2004;20;04:00:00;732026.1667;999;999;999;2.2855;13.8517;19.2365;50
3;2004;20;04:30:00;732026.1875;999;999;999;2.35383;11.7167;17.2044;10
3;2004;20;05:00:00;732026.2083;999;999;999;0.185167;7.15583;3.94944;10
3;2004;20;05:30:00;732026.2292;999;999;999;1.34033;18.8433;20.2214;16.6667
3;2004;20;06:00:00;732026.25;999;999;999;1.52667;20.16;31.0967;6.66667
3;2004;20;06:30:00;732026.2708;999;999;999;0.969;13.9267;23.2194;6.66667
